6115950019 3304990010  0.030111506483136073 6115950019  0.025041538956107105 3924100000  0.020691641874691143 3304990099  0.019184953707509833 1904100000  0.014121568162543341 ,1
1901109000 3304990010  0.030252495012630682 6111200050  0.028761753555863977 3307300000  0.023719158533758382 9404909000  0.023451551514855496 9619001010  0.022707509920539066 ,0
8516609000 3304990010  0.040268999197984275 3924100000  0.022535347339718816 3304990099  0.02177094141727097 3402209000  0.014826248741833832 1904100000  0.014750495530132881 ,0
9619009000 3304990010  0.040261462711738256 3924100000  0.022682195394181502 3304990099  0.02176505880346444 3402209000  0.014837875542079625 1904100000  0.014749365590581815 ,0
6108920010 6108920010  0.09897453377383617 6212101000  0.05320886679274964 6108910010  0.040346199704892324 6212109020  0.028822722787181822 6115960019  0.02305583781378951 ,1
1905310000 1905310000  0.0670668695162475 1904100000  0.046482045637055096 1806320000  0.036376982303854 1806900000  0.02323211589161401 1806310000  0.017685134217086732 ,1
2106909090 3304990010  0.03610219070152242 3924100000  0.02238560039935648 3304990099  0.02074349530711769 3402209000  0.014855060637004334 3304100090  0.014533581614312837 ,0
6111300090 3304990010  0.029259453799727258 3924100000  0.022749871625659432 3304990099  0.02234548915488645 3304100090  0.014670702081189958 3402209000  0.013979121995485847 ,0
7117190000 7117190000  0.04109060868795578 7116200000  0.028503352121088964 7117900000  0.027665242442033933 3304990010  0.01996609348749729 3924100000  0.015303898406970136 ,1
1902303000 3304990010  0.04018859105013296 3924100000  0.02177874695028631 3304990099  0.021200757693475562 3402209000  0.01478845073476245 1904100000  0.014725438039197732 ,0
6109909060 6115960019  0.03412349625798753 3304990010  0.031109318652787314 9619001000  0.026206467027887998 3926909090  0.02475624767914283 6108920010  0.0231597277647047 ,0
3401300000 3304990010  0.053802230479086104 3401110000  0.04384416852270873 1905900000  0.019006277199939987 3924100000  0.017150698040006535 3304990099  0.016984849887566662 ,0
2106909090 1704900000  0.059102065272893536 2936909000  0.024276395522372943 3304990010  0.019695103113367085 3924100000  0.015695019945105408 3304990099  0.014621262184175051 ,0
1901101000 1901101000  0.10249689667861656 3304990010  0.029338422979390308 3924100000  0.020010866211198644 3304990099  0.014398777959336063 1904100000  0.013534836595193164 ,1
2106909090 9619001000  0.08544015265250705 9619002000  0.06249211855758901 3304990010  0.050437339119191106 9619001010  0.028848744659120153 1904100000  0.02500208540654601 ,0
3304990010 3304990010  0.06989610182920913 3307300000  0.026845982213869485 3402209000  0.02511017438303317 3305900000  0.02164856629578987 2202900099  0.017491392361127105 ,1
3307300000 3307300000  0.04658717366375032 6111200050  0.03152969322927848 3304990010  0.02702052705521058 9619001010  0.02579698579929293 9404909000  0.020155293544963832 ,1
1901109000 1901101000  0.060538305653183806 2008199990  0.05707717469728955 1704900000  0.0356251348566298 1904100000  0.02738371896753289 1901109000  0.019508212973441855 ,1
3304990010 3304990010  0.08967614132079675 3307300000  0.021912924602521706 3301299999  0.020792853207442178 3401300000  0.018667491143267687 3402209000  0.016194477460194277 ,1
9102110000 9102110000  0.039711942082846126 3304990010  0.0353865915923675 3924100000  0.01741189488139639 3304990099  0.01713637831831314 1905900000  0.013981799481978741 ,1
2106909090 3305900000  0.046367047976644024 1905900000  0.03483237417981729 9619001000  0.03162654671345034 3304990010  0.03144833971198612 3926909090  0.02921591985865556 ,0
2007100000 1901109000  0.05149471097137861 2007100000  0.03426829910214171 2005100000  0.03036844335709642 2104200000  0.02504022254894073 3304990010  0.02110419177215147 ,1
1901109000 1901109000  0.03978552412522285 3304990010  0.02635669967706751 2005100000  0.023935136845926835 2007100000  0.023697609922498274 1904100000  0.019396556106415948 ,1
1901101000 1901101000  0.9966731728063777 1901900000  1.8044151627334156E-4 6403919190  8.036292443389967E-5 3924100000  4.4069621324458084E-5 3304990010  4.361422135831067E-5 ,1
3305900000 3304990010  0.03844517804225281 3402209000  0.038404078509664985 3305900000  0.02302582234011577 3307300000  0.02121965116414599 9603210000  0.018003779724376726 ,1
3304990010 3304990010  0.09353284670479815 3304990099  0.02787889377256414 3304100090  0.0227303999723615 3305900000  0.01917997776847027 3304910090  0.013926062914575979 ,1
7013490000 3304990010  0.040270677356201955 3924100000  0.023190209319881944 3304990099  0.021693636355108518 3402209000  0.014814119529144786 1904100000  0.014733049430109346 ,0
2202900099 3304990010  0.057881163656792946 3305900000  0.020217652738084606 3401300000  0.016990828413318372 3924100000  0.016859797414017275 3304990099  0.01604479067851159 ,0
3808911900 3304990010  0.03765621250357062 3924100000  0.033197262424167914 9404909000  0.016542040956717644 3926909090  0.01643181524033935 3304990099  0.016038924905398072 ,0
3304990010 3304990010  0.09241583992649832 3304990099  0.03731058944750054 3304100090  0.025697340087782756 3305900000  0.01816352586569367 3307300000  0.013787548172037974 ,1
9404909000 3304990010  0.042432603105707234 3304990099  0.024380209051276365 3924100000  0.023127712224072672 2202900099  0.01595072456231032 9404909000  0.015218472965786383 ,1
1806900000 1904100000  0.04829880616096676 1905310000  0.046448955631559825 1806320000  0.03662639342046065 1806900000  0.024264371280673228 1806310000  0.018598769558935913 ,1
1905320000 3304990010  0.04670302213539675 2008199990  0.04638959011568944 3304990099  0.020662708175919937 3924100000  0.01919753132810435 1904100000  0.018596821308127353 ,0
2106909090 9619001000  0.08556178193564917 9619002000  0.06163234489706108 3304990010  0.050348181714340384 9619001010  0.028871923938061008 1904100000  0.025034787811584268 ,0
2106909090 3304990010  0.03584910166795344 1905900000  0.02620547533619833 1904100000  0.020220158385786908 3924100000  0.020079881762956612 3304990099  0.01716426297923521 ,0
2106909090 3304990010  0.038907129457327105 3924100000  0.021109370358143052 3304990099  0.018412362031470498 3402209000  0.016809865645830768 2202900099  0.015579543697810113 ,0
2106909090 3304990010  0.026901278352020996 1504200090  0.023469808339277115 1704900000  0.02294855153057074 3924100000  0.016066400081930273 3304300000  0.015038644877156233 ,0
2106909090 3304990010  0.03622931384316037 3304990099  0.0177740080084077 3924100000  0.017400059814619385 1504200090  0.017156806279446296 3402209000  0.013585916057314287 ,0
9102110000 9102110000  0.20672730725124594 3304990010  0.023920225296247856 3924100000  0.01603735692563716 3304990099  0.015263516422703174 1905900000  0.014639089540976154 ,1
2106909090 3304990010  0.03979546824672388 3924100000  0.02129606075486529 3304990099  0.018487082721288062 3304100090  0.013805690004993676 1904100000  0.013577163034834238 ,0
2106909090 3304990010  0.04026088725956873 3924100000  0.022635924389701384 3304990099  0.021770666136277747 3402209000  0.014832682025288875 1904100000  0.014751510913632308 ,0
2008930000 2008999000  0.06336480563458892 3304990010  0.02333555869669698 3924100000  0.019697072695833418 2008930000  0.01887369138593355 3304990099  0.01730167286440152 ,1
1901101000 1901101000  0.06050720053975301 3304990010  0.030134101194425847 3924100000  0.024917596486314506 3304100090  0.015084866744054933 1904100000  0.014260103334439294 ,1
4202310090 3304990010  0.040254347338096935 3924100000  0.02262727968598199 3304990099  0.021578962567072032 3402209000  0.014826858688842134 1904100000  0.014744113120865878 ,0
3305100090 3304990010  0.04026088725956873 3924100000  0.022635924389701384 3304990099  0.021770666136277747 3402209000  0.014832682025288875 1904100000  0.014751510913632308 ,0
2106909090 3304990010  0.0393289848714365 3924100000  0.02262514532306161 3304990099  0.021669406485376085 3402209000  0.014848975364137316 1904100000  0.014751105375037784 ,0
1901101000 1901101000  0.46975602817321677 3304990010  0.015017774582945124 6111200050  0.013269210928638121 1901109000  0.010712073048958302 3307300000  0.010450010678738225 ,1
2202900099 3304990010  0.032619659052539746 3924100000  0.020080885523642577 3304990099  0.018700414048152376 2202900099  0.01808696749082601 1904100000  0.016071098764047043 ,1
4202210090 4202310090  0.04675510294697039 3304990010  0.030704960672419276 3304990099  0.016786987535585458 3924100000  0.01565071919321933 4202210090  0.013759522571282861 ,1
2106909090 1905310000  0.05285576967910381 1904100000  0.046718448312642574 1806320000  0.03430772956340308 1806900000  0.02456193806859313 1806310000  0.017345425993619927 ,0
2103909000 3304990010  0.04024430447311083 3924100000  0.022590564697008375 3304990099  0.02124341286259894 1904100000  0.015116030402508439 3402209000  0.014755057564877579 ,0
1905310000 1905310000  0.0470102082229225 3304990010  0.029319232680594526 1905900000  0.02311032128781006 3924100000  0.01891119711245485 3304990099  0.016877838858644592 ,1
1901101000 1901101000  0.10265457540970253 3304990010  0.029336885425673618 3924100000  0.020010468343498206 3304990099  0.01439668353127073 1904100000  0.013533116065075937 ,1
3306101090 3306101090  0.0453636106699619 1905310000  0.037880091215035536 1904100000  0.03145580135012194 2008199990  0.02533317717305346 1704900000  0.022325615276589928 ,1
3304990010 3304990010  0.818075867182248 9619002000  0.021396300424526102 9619001000  0.017692179911980126 2936909000  0.006156288676876945 1904100000  0.004285001902133758 ,1
2106909090 3304990010  0.039890821723848766 3924100000  0.020797946087016305 3304990099  0.019134830122931195 1904100000  0.017112896771885443 2202900099  0.015627740882225766 ,0
1902190000 3304990010  0.040213802967616515 3924100000  0.022616384551352058 3304990099  0.021636980011189876 3402209000  0.01478734153811926 1904100000  0.01474000590771266 ,0
6115210000 3304990010  0.030700858987398782 3924100000  0.02063705811207821 3304990099  0.019339318681786136 3304100090  0.014187770846625694 3402209000  0.013808836586666333 ,0
9619001000 9619001000  0.2310463058875063 9619002000  0.05411471622381574 9619001010  0.05202805490513746 3304990010  0.027959925801582842 2106909090  0.020145334309503212 ,1
3402209000 3304990010  0.04028907214232445 3924100000  0.022737216104109163 3304990099  0.021658034162253682 3402209000  0.016014661728705307 3304100090  0.014632943661440162 ,1
3304990010 3304990010  0.0930778624259451 3305900000  0.02590949107655358 3304990099  0.023119666850641877 3304100090  0.02261537170362866 3304910090  0.018272959087423615 ,1
1905310000 1904100000  0.03170517005639871 2008199990  0.03125287264401456 1905310000  0.030971253467071528 1704900000  0.026523544551102427 3304990010  0.024860693663051884 ,1
1901109000 1904100000  0.027921899517722323 1901109000  0.023992746698794615 1905310000  0.021903778771348338 2007100000  0.020867974169596213 1905900000  0.020606033276006023 ,1
1901101000 1901101000  0.040645517644416075 3304990010  0.03676174810735417 2008199990  0.01671168881145192 3924100000  0.01665058265448333 3305900000  0.01654431705853808 ,1
2106909090 3304990010  0.02694453770168196 1504200090  0.02349506847648654 1704900000  0.02310818430419484 3924100000  0.016069646433814436 3304300000  0.015037027342939702 ,0
2106909090 9619001000  0.08486748291453458 9619002000  0.057456316803894965 3304990010  0.04735900623698118 9619001010  0.025850474618051084 1905900000  0.01989477603996865 ,0
2106909090 3304990010  0.03601331275114838 3304990099  0.017678710495412045 3924100000  0.017254386129035203 1504200090  0.016205909286724766 1904100000  0.01264863930223786 ,0
3304990010 3304990010  0.04661957622389614 3304990099  0.03595168066967129 3924100000  0.01914407948433525 2008199990  0.01398788985951941 3402209000  0.013749118229085868 ,1
2106909090 1504200090  0.050534984309721885 3304990010  0.024624108425077444 2202900099  0.014999228962439486 1704900000  0.014094286067155213 3924100000  0.013311498938895374 ,0
3402209000 3304990010  0.04048242738495209 3402209000  0.024427924480848615 3924100000  0.021142752401234744 3304990099  0.019366572665644975 3304100090  0.014701478639629745 ,1
2106909090 3304990010  0.04238895010279497 3304990099  0.02466592242708923 3924100000  0.023109377602061287 2202900099  0.016019621891955358 1704900000  0.014747434439088132 ,0
6110300057 3304990010  0.018057544667061366 3924100000  0.017615904731621237 3304990099  0.01726128932918497 6110110079  0.01368758619133243 1904100000  0.012524140831571502 ,0
1901101000 1901101000  0.9906670527749245 1901900000  4.3002388861484704E-4 9404909000  1.6244812187773215E-4 9603210000  1.4924039321089508E-4 3304990010  1.2643253055667354E-4 ,1
2106909090 9619001000  0.08474086622103351 9619002000  0.05960926996310528 3304990010  0.04985598003237201 9619001010  0.028912868046417756 1904100000  0.025112066137393807 ,0
1901109000 2005100000  0.023526585585954052 2007100000  0.023164139144934252 3304990010  0.02202387438862611 1901109000  0.018323870309472766 3924100000  0.017269446326143235 ,1
1901109000 2005100000  0.023526585585954052 2007100000  0.023164139144934252 3304990010  0.02202387438862611 1901109000  0.018323870309472766 3924100000  0.017269446326143235 ,1
2106909090 3304990010  0.029031463178271037 1704900000  0.024181748457105474 3924100000  0.019356292223375534 3304300000  0.01876693193046834 3304990099  0.014097354413600882 ,0
3304990010 3304990010  0.08755931850297097 3401300000  0.024423484094193315 3301299999  0.02408983517256939 3307300000  0.021029506978888238 3402209000  0.016943889390223735 ,1
1704900000 3304990010  0.0419822415168986 1704900000  0.025135251466857394 3924100000  0.020803169601904894 3304300000  0.018933465418257158 3304990099  0.015266985753176998 ,1
4202210090 3304990010  0.040328667069304665 3304990099  0.021678725064915548 3924100000  0.02150627675167846 3402209000  0.014842854191905605 1904100000  0.014747159984966509 ,0
1901109000 2005100000  0.023514863233098596 2007100000  0.02313226339280737 3304990010  0.02202561355528613 1901109000  0.01832963809252131 3924100000  0.017264859995805317 ,1
3401110000 3401110000  0.05303171717051015 3304990010  0.03336713422400532 3401300000  0.021923228455621876 3304990099  0.018991644348585485 3924100000  0.016734122903761754 ,1
3305900000 3304990010  0.04026088725956873 3924100000  0.022635924389701384 3304990099  0.021770666136277747 3402209000  0.014832682025288875 1904100000  0.014751510913632308 ,0
1905310000 1905310000  0.052625554853339224 1904100000  0.04464647871056706 1806320000  0.036598334706027254 1806900000  0.024404535853047322 1806310000  0.017927408430618855 ,1
2007100000 2007100000  0.07056295033630286 1904100000  0.032837084293004415 9608302000  0.02478392533599852 6402992900  0.02467230215246123 8509409000  0.022418238490295762 ,1
2106909090 1504200090  0.050949727050672675 3304990010  0.021413257801646313 2202900099  0.013911603613955985 1704900000  0.013261400024958443 3924100000  0.013143434838664661 ,0
1504200090 3304990010  0.02581179355618823 1504200090  0.020183610894575803 3924100000  0.01675143914996766 3304990099  0.016526073941123896 1704900000  0.01428753092260292 ,1
2101120000 3304990010  0.031703867685508154 2101120000  0.02959207667805602 3924100000  0.019200229498408942 3304990099  0.017923556416856636 3304100090  0.016307794739136332 ,1
3824909990 6115960019  0.031062990572742838 6307900090  0.02661376020867731 3824909990  0.02558882711271252 9619001000  0.02372553175842849 3926909090  0.023341318421066407 ,1
2936270090 9619001000  0.04146522490082149 3304990010  0.038699193786126754 9619002000  0.03361818195263097 2936909000  0.03235428382455578 9619001010  0.021489359215029126 ,0
2104200000 1904100000  0.03255668476284305 1905900000  0.024619480446846805 1901109000  0.023876277710047127 1905310000  0.023535529193785695 3304990010  0.02119295282596411 ,0
1901101000 1901101000  0.09185378529569342 6111200050  0.023481409551267818 3304990010  0.021849033790118544 3307300000  0.021027182431984686 9404909000  0.015944495182543726 ,1
2106909090 9608302000  0.026584143188221002 8509409000  0.025087167256658268 3304990010  0.023747062613653704 1904100000  0.021316682673434808 8509809000  0.01840486550608205 ,0
2106909090 3304990010  0.03879482265302938 3924100000  0.022626495056327085 3304990099  0.018837906785430788 3402209000  0.016986041908606173 2202900099  0.016982630791035402 ,0
3924100000 3924100000  0.0657813966263206 3304990010  0.02339148911569811 3304990099  0.01656126816865291 3926909090  0.012778090681303369 9603290090  0.012603543306570292 ,1
1901109000 3304990010  0.04204389796089066 3924100000  0.020370505072225802 3304990099  0.019606894444732084 2008199990  0.0169436024116953 3402209000  0.01491090267980817 ,0
3402209000 9619001000  0.08429063951092425 9619002000  0.05915436010446797 3304990010  0.05503568203847916 9619001010  0.041712069460062666 1904100000  0.02659004299899154 ,0
8211920000 3304990010  0.03046296391721806 9102110000  0.02010654340201526 3924100000  0.01988683045115626 3304990099  0.018806854897989916 3304100090  0.014234405092558527 ,0
3307900000 4202210090  0.04876927883268484 2008199990  0.04734374084554058 1905900000  0.031942740637330345 4202310090  0.026044479020120942 4202129000  0.024130238059687965 ,0
1901101000 1901101000  0.09511414556745595 3304990010  0.024178832277889303 1904100000  0.01713146281565307 9603210000  0.016217638093689923 3304990099  0.01477477316031268 ,1
1901101000 1901101000  0.13056251057435703 6111200050  0.033532024891928 3304990010  0.023240195671671914 9619001010  0.01890239419296404 9404909000  0.018629580671780974 ,1
1901101000 1901101000  0.16413859110073117 3304990010  0.019980771989187723 9603210000  0.014155606541837824 3924100000  0.013340321159990025 1901109000  0.01291708752501306 ,1
9617009000 3304990010  0.040709281795785944 9617009000  0.02417229330629857 3924100000  0.01950058791457595 3304990099  0.01930172128942248 1904100000  0.014454335512160417 ,1
1901101000 1901101000  0.9908364776723769 1901900000  4.2948925690237044E-4 9404909000  1.6121308811001362E-4 9603210000  1.263908949383786E-4 3924100000  1.2624564042779785E-4 ,1
7117190000 7117190000  0.042759238430104506 7116200000  0.0344222106608146 3304990010  0.0200636657734148 7117900000  0.01843392472325294 3924100000  0.015482639062192962 ,1
2106909090 4203301090  0.05025379724112263 3304990010  0.028618687088372317 6403990090  0.025768715418147226 4202310090  0.017758560732401615 6109100021  0.014557991935798301 ,0
1904100000 1904100000  0.04354441109727067 6402992900  0.029431316393530152 9608302000  0.024757914761453212 8509409000  0.02408734844866713 8509809000  0.021675100161176495 ,1
9619001010 3304990010  0.035101741375721494 3924100000  0.022720418138686926 3304990099  0.021656464454251623 3402209000  0.01492995771411131 1904100000  0.014834508786948895 ,0
3305100090 3305900000  0.039253955604885364 3304990010  0.026625430741088526 3402209000  0.01749209176220661 9603210000  0.016719867838645982 3924100000  0.01627355924399167 ,0
1901101000 1901101000  0.38048742862355533 3304990010  0.012913694904755657 9603210000  0.011541753558584172 3924100000  0.011503422239033915 1901109000  0.01030200122205959 ,1
2106909090 3304990010  0.04026088725956873 3924100000  0.022635924389701384 3304990099  0.021770666136277747 3402209000  0.014832682025288875 1904100000  0.014751510913632308 ,0
6105100099 4203301090  0.040356204043841104 6403990090  0.024587054510778115 3304990010  0.02273161130555475 4202310090  0.017796005876735813 3304990099  0.013189623063552936 ,0
9619002000 9619002000  0.09250535069160892 9619001000  0.09169067216896522 3304990010  0.0689589843941727 9619001010  0.025521892821591834 1904100000  0.02288515030364047 ,1
9013809000 3304990010  0.04026774059612115 3924100000  0.02263719718708066 3304990099  0.02176261781262448 3402209000  0.01482575645783068 1904100000  0.014753416257507286 ,0
2106909090 3304990010  0.02889346181733652 3924100000  0.02235166257916416 3304990099  0.018408722440715883 3304100090  0.015465306143410828 1904100000  0.015361646867272306 ,0
3307300000 3307300000  0.031782870341282236 7113119090  0.027726615873314778 3304990010  0.02309317280651503 3924100000  0.019445535175255876 9004100000  0.015783822192420662 ,1
3304990099 3304990010  0.07898542908761252 3304990099  0.040004573266828894 3304100090  0.0242600696405248 3305900000  0.018974888383336032 3304910090  0.013757114999818793 ,1
3304990010 1901109000  0.03832412504321263 3304990010  0.03725783349269346 2007100000  0.022133483534685056 2005100000  0.0195531764060498 1904100000  0.017648295704742842 ,1
3306101090 3306101090  0.0631550249250447 3304990010  0.0368388306025163 3304100090  0.03272027494200731 9603210000  0.025284782342505828 3304990099  0.02030097168228528 ,1
4203301090 4203301090  0.11256654819591891 6403990090  0.059453905464425416 6110200099  0.017794815082852085 4202210090  0.01715972306710927 3304990010  0.015267497233186154 ,1
1901101000 1901101000  0.1251849178535902 1704900000  0.026480186775549894 2008199990  0.022238267740552597 1904100000  0.02161611497622104 1905310000  0.020609746900240408 ,1
1902190000 1905310000  0.03136023376228401 2008199990  0.03129053105018408 1904100000  0.030981270488222773 1704900000  0.02640947558643303 3304990010  0.02534539838715509 ,0
3307300000 3304990010  0.05035618362144602 3924100000  0.028268516526052622 3307300000  0.017334573314834265 3304990099  0.01679252421365049 9401209000  0.014923701096310313 ,1
3304990010 6111200050  0.03461032099165815 3304990010  0.034031911855621634 9619001010  0.025642882050747506 3307300000  0.023665123580262768 9404909000  0.023251358238116925 ,1
3307300000 3304990010  0.07161533762371443 3307300000  0.027548419998912554 3402209000  0.02629802355838966 3305900000  0.022034198886152538 2202900099  0.01720489979041828 ,1
4202210090 4202210090  0.14059218733781295 4202310090  0.044064701207738144 4203301090  0.03143485686634956 3304990010  0.018196100144552682 3924100000  0.012984551061850988 ,1
1904100000 1901109000  0.03760964736135 3304990010  0.03432174929973682 2005100000  0.02318613170359006 2007100000  0.02301167803170244 1904100000  0.020893747769301543 ,1
3304990010 3304990010  0.08327930988204152 3304990099  0.02786916007396485 3304100090  0.026787812252825453 3305900000  0.023451012626377353 3401300000  0.01780550612382983 ,1
3304100090 3304990010  0.04026088725956873 3924100000  0.022635924389701384 3304990099  0.021770666136277747 3402209000  0.014832682025288875 1904100000  0.014751510913632308 ,0
6111200050 6111200050  0.037058383863538644 3304990010  0.034330423149789346 9619001010  0.02588607679744692 3307300000  0.023563571447625914 9404909000  0.023002554487398786 ,1
1901101000 1901101000  0.9947335955580767 8509409000  3.2378482295226127E-4 1901900000  2.0015972735492026E-4 8509809000  1.9051364032378587E-4 9608302000  9.812182730290774E-5 ,1
2106909090 1504200090  0.02903510267349678 3304990010  0.02375834015252311 1704900000  0.014860570913448275 3304990099  0.013248986041676973 3924100000  0.013177623233122092 ,0
1904100000 2007100000  0.04340565007652157 1904100000  0.0429961617844056 6402992900  0.02439506621610382 9608302000  0.02417241399202108 8509409000  0.021112301574091677 ,1
3304990010 3304990010  0.08450602286132633 3304990099  0.02310070908157935 3924100000  0.020664640281706715 3402209000  0.013915047923161832 2008199990  0.013788039189500285 ,1
2103909000 1904100000  0.03160663661314297 1806320000  0.02661837888690219 1905310000  0.02600006748920127 1806900000  0.021310238167296616 1806310000  0.015236389134972933 ,0
2106909090 3304990010  0.0396244619588864 3924100000  0.022488409552001654 3304990099  0.021060159928647373 3402209000  0.014811685207242109 1904100000  0.014567803294917853 ,0
2009901000 2008199990  0.10973553153896294 3304990010  0.024078902145051723 1904100000  0.021227782614734906 2008999000  0.019206513315441133 2202900099  0.01828797379978767 ,0
7323930000 3304990010  0.04026088502291811 3924100000  0.022635400866505062 3304990099  0.02176881626040913 3402209000  0.014832560824074586 1904100000  0.014750930173902803 ,0
4016109000 3304990010  0.04026088725956873 3924100000  0.022635924389701384 3304990099  0.021770666136277747 3402209000  0.014832682025288875 1904100000  0.014751510913632308 ,0
6212101000 6212101000  0.2813435020681162 6108920010  0.04804042296778838 6212109020  0.03854185231429457 6115960019  0.02136574046792338 3926909090  0.021045325712435992 ,1
1901101000 3304990010  0.04325597899830571 3304990099  0.021740612670164035 3924100000  0.02051326351682073 2202900099  0.015068930188070566 1704900000  0.013738620611581005 ,0
2106909090 3304990010  0.04201187040255705 3924100000  0.01947308131546775 3304990099  0.018506094610176875 1704900000  0.014586556589767248 1504200090  0.014031022821801454 ,0
2106909090 3304990010  0.03886554463385846 3924100000  0.02269183884776867 3304990099  0.0189208026003498 3402209000  0.017004224828448593 2202900099  0.016993536854562792 ,0
3304990010 3304990010  0.09086197307380005 3304990099  0.02885169823996007 3304100090  0.024956708520283838 3305900000  0.021583858813214493 3307300000  0.013751782084456633 ,1
2101120000 3304990010  0.029928700721527052 2101120000  0.02798348125341975 3924100000  0.01953822043858734 3304990099  0.019219586325820694 3402209000  0.013528503338120373 ,1
2106909090 3304990010  0.021173585628165716 2009901000  0.017567681238953005 2202900099  0.01745433508282344 3924100000  0.014650591526692196 3401300000  0.01458896883317795 ,0
2106909090 3304990010  0.044603894097178624 3305900000  0.016391378451122224 3401300000  0.016251785773593992 3304990099  0.014979467376080947 3924100000  0.014130509164607468 ,0
3304990010 3304990010  0.07957566405413936 3304990099  0.030076762985520953 3304100090  0.027290740953441937 3305900000  0.0225255448712089 3307300000  0.013770161165944705 ,1
1904100000 3304990010  0.04112982909643077 1904100000  0.02373690092851763 3924100000  0.021485110751484418 3304990099  0.019753963285401275 3402209000  0.01415312059431996 ,1
1504100090 3304990010  0.03032592877869146 3924100000  0.019727662546888583 3304990099  0.01759193157859623 1904100000  0.015601284505092397 2202900099  0.014566772007450176 ,0
3402209000 3304990010  0.04072365097048453 3924100000  0.022366928991960904 3402209000  0.021002413135161133 3304990099  0.020655456363626316 3304100090  0.014671987336916261 ,1
2007910000 3304990010  0.04055786324515769 3304990099  0.02175653021737905 3924100000  0.020852060752137615 1904100000  0.014776673262035356 2008199990  0.014521253613971394 ,0
1704900000 1904100000  0.044822321557967254 1704900000  0.030454372973117115 3304990010  0.02458227283129242 1905900000  0.022494552246501546 3924100000  0.0185853417294084 ,1
1901101000 1901101000  0.4302364994371058 3304990010  0.015905782171241948 6111200050  0.01418638790696516 1901109000  0.011523845981875799 3307300000  0.011154347829866863 ,1
1901101000 1901101000  0.4739589529318755 3304990010  0.014935013882545138 6111200050  0.013196806201305988 3307300000  0.010369284616607709 1901109000  0.010224139658065618 ,1
1904900000 3304990010  0.046341140510335006 3304990099  0.035828934691843436 3924100000  0.01953354451050949 3304100090  0.01716952942025231 2008199990  0.014647080025056908 ,0
2106909090 3304990010  0.03973375778057757 3924100000  0.022559821768368755 3304990099  0.021644509193076516 3402209000  0.014830020897899228 1904100000  0.01471640986342567 ,0
3305900000 3305900000  0.04197893362687031 3304990010  0.026142986592305927 3402209000  0.026018539793216302 3307300000  0.0247971868117318 9617009000  0.01493755083580155 ,1
1901101000 1901101000  0.43254397328492056 3304990010  0.01593279428970445 6111200050  0.014136877507703687 1901109000  0.011748397820849963 3307300000  0.011120414445821104 ,1
2106909090 1704900000  0.04274985302272824 3304990010  0.029450069355640377 2936909000  0.018518203067438576 3924100000  0.01645234774369749 3304990099  0.015189537650141558 ,0
1901101000 1901101000  0.4291775049905566 3304990010  0.015991290948418894 6111200050  0.014270844869840168 1901109000  0.011962875339721468 3307300000  0.011171603808518615 ,1
1905900000 3304990010  0.04727566956737875 1905900000  0.03504858193055423 1904100000  0.031917730858379706 3305900000  0.023054212740098678 1905310000  0.016574634484109257 ,1
1901109000 3304990010  0.040036396741917064 3924100000  0.022166729648291597 3304990099  0.021846615873247488 2008199990  0.021484733810371998 1904100000  0.015400697802039608 ,0
9503002100 3304990010  0.04026707268828564 3924100000  0.02264734835284002 3304990099  0.021768786412851574 3402209000  0.01483577724150219 1904100000  0.014753730682730901 ,0
8509809000 3304990010  0.038698584404881387 3924100000  0.020336033340545488 3304990099  0.018377991647182613 3304100090  0.013844901520636525 3402209000  0.013787400409680241 ,0
8421991000 3304990010  0.04058061030826333 3924100000  0.02339653144149348 3304990099  0.01869382594955118 8421211000  0.017237295321898948 1904100000  0.014730916522490976 ,0
3306101090 3304990010  0.040442091192777585 3924100000  0.022682217431836488 3304990099  0.02179945819555239 3402209000  0.014910892654559518 1904100000  0.014822391156990602 ,0
1901101000 1901101000  0.4308119354859981 3304990010  0.015963664415165855 6111200050  0.014151716372474159 1901109000  0.011655694917023871 3307300000  0.011144515759288856 ,1
3304990010 3304990010  0.8169465718654917 9619002000  0.024116633924790718 9619001000  0.02027865558280719 2936909000  0.005303791103472472 9619001010  0.004597042363849332 ,1
3402209000 3304990010  0.04317167753846296 3304990099  0.02444811250665492 3402209000  0.021840482045316897 3924100000  0.02162435765822099 3304100090  0.014323053021533692 ,1
2106909090 4202210090  0.04942878287047174 2008199990  0.048647970268583 1905900000  0.031895451109529196 4202310090  0.026167540630715434 4202129000  0.024146715796011634 ,0
2106909090 3304990010  0.040258715361637123 3924100000  0.02263598373949539 3304990099  0.02177073067187764 3402209000  0.014832711756923184 1904100000  0.014751524187501986 ,0
4202310090 3304990010  0.040238109349754025 3924100000  0.02262772425628234 3304990099  0.021741096714145817 3402209000  0.014826444227463034 1904100000  0.014747080255696836 ,0
3304200090 3304990010  0.037098369772054135 3924100000  0.02248970238492105 3304990099  0.021977635352030407 3304100090  0.014622448241846062 3402209000  0.01439149123318945 ,0
1901101000 3304990010  0.03893600145544955 3924100000  0.022658226247264386 3304990099  0.021738840950964847 3402209000  0.014853545044081632 1904100000  0.014682340655001055 ,0
3305900000 3402209000  0.04274629494385565 3304990010  0.041546404552163164 3305900000  0.023856466490041896 3307300000  0.0209182447989616 9603210000  0.016486949814189588 ,1
